FID,Field1,longitude,latitude
387,545,18.520000000000000,-34.060000000000002
388,326,23.359999999999999,-34.060000000000002
389,323,18.340000000000000,-34.070000000000000
390,167,22.940000000000001,-34.070000000000000
391,114,23.059999999999999,-34.070000000000000
392,7,24.210000000000001,-34.070000000000000
393,383,24.920000000000002,-34.070000000000000
394,80,18.480000000000000,-34.079999999999998
395,194,18.510000000000002,-34.079999999999998
396,8,18.550000000000001,-34.079999999999998
397,609,18.600000000000001,-34.079999999999998
398,480,18.670000000000002,-34.079999999999998
399,241,18.770000000000000,-34.079999999999998
400,503,18.350000000000001,-34.090000000000003
401,74,18.410000000000000,-34.090000000000003
402,471,18.420000000000002,-34.090000000000003
403,498,18.550000000000001,-34.090000000000003
404,476,18.559999999999999,-34.090000000000003
405,525,18.640000000000001,-34.090000000000003
406,219,18.859999999999999,-34.090000000000003
407,195,23.050000000000001,-34.090000000000003
408,464,23.430000000000000,-34.090000000000003
409,601,18.250000000000000,-34.100000000000001
410,180,18.260000000000002,-34.100000000000001
411,318,18.359999999999999,-34.100000000000001
412,738,18.449999999999999,-34.100000000000001
413,324,23.399999999999999,-34.100000000000001
414,612,24.890000000000001,-34.100000000000001
415,322,18.329999999999998,-34.109999999999999
416,458,18.350000000000001,-34.109999999999999
417,379,18.480000000000000,-34.109999999999999
418,622,18.820000000000000,-34.109999999999999
419,314,23.390000000000001,-34.109999999999999
420,431,23.410000000000000,-34.109999999999999
421,125,18.370000000000001,-34.119999999999997
422,630,18.379999999999999,-34.119999999999997
423,145,18.460000000000001,-34.119999999999997
424,397,18.539999999999999,-34.119999999999997
425,660,18.620000000000001,-34.119999999999997
426,459,18.789999999999999,-34.119999999999997
427,147,18.870000000000001,-34.119999999999997
428,264,18.879999999999999,-34.119999999999997
429,685,19.120000000000001,-34.119999999999997
430,690,19.379999999999999,-34.119999999999997
431,706,20.620000000000001,-34.119999999999997
432,51,22.120000000000001,-34.119999999999997
433,628,22.879999999999999,-34.119999999999997
434,45,22.960000000000001,-34.119999999999997
435,120,23.039999999999999,-34.119999999999997
436,640,23.120000000000001,-34.119999999999997
437,144,23.370000000000001,-34.119999999999997
438,644,23.379999999999999,-34.119999999999997
439,642,24.120000000000001,-34.119999999999997
440,715,24.379999999999999,-34.119999999999997
441,110,24.620000000000001,-34.119999999999997
442,356,24.870000000000001,-34.119999999999997
443,639,24.879999999999999,-34.119999999999997
444,179,18.329999999999998,-34.130000000000003
445,446,18.440000000000001,-34.130000000000003
446,292,18.449999999999999,-34.130000000000003
447,388,18.469999999999999,-34.130000000000003
448,122,18.320000000000000,-34.140000000000001
449,478,18.329999999999998,-34.140000000000001
450,88,18.430000000000000,-34.140000000000001
451,570,18.440000000000001,-34.140000000000001
452,100,18.460000000000001,-34.140000000000001
453,347,18.500000000000000,-34.140000000000001
454,77,18.579999999999998,-34.140000000000001
