FID,Field1,lon,lat
607,2943,-73.019999999999996,-45.399999999999999
608,1629,-73.019999999999996,-42.600000000000001
609,2809,-73.030000000000001,-54.490000000000002
610,2049,-73.030000000000001,-44.789999999999999
611,2916,-73.030000000000001,-43.759999999999998
612,2911,-73.030000000000001,-43.750000000000000
613,2913,-73.030000000000001,-43.700000000000003
614,1660,-73.030000000000001,-41.619999999999997
615,2327,-73.030000000000001,-41.509999999999998
616,188,-73.040000000000006,-43.770000000000003
617,2912,-73.040000000000006,-43.710000000000001
618,1901,-73.049999999999997,-43.780000000000001
619,2179,-73.060000000000002,-41.649999999999999
620,1650,-73.079999999999998,-42.710000000000001
621,1714,-73.079999999999998,-41.579999999999998
622,2340,-73.079999999999998,-36.729999999999997
623,2273,-73.090000000000003,-45.350000000000001
624,1645,-73.090000000000003,-43.939999999999998
625,2171,-73.090000000000003,-41.770000000000003
626,3095,-73.090000000000003,-41.729999999999997
627,2344,-73.090000000000003,-36.729999999999997
628,2547,-73.099999999999994,-43.960000000000001
629,1618,-73.099999999999994,-42.680000000000000
630,2896,-73.120000000000005,-41.770000000000003
631,2505,-73.140000000000001,-43.039999999999999
632,3226,-73.140000000000001,-41.799999999999997
633,1855,-73.159999999999997,-41.810000000000002
634,2723,-73.170000000000002,-36.770000000000003
635,2724,-73.180000000000007,-36.780000000000001
636,2675,-73.189999999999998,-44.250000000000000
637,2925,-73.189999999999998,-41.789999999999999
638,2686,-73.189999999999998,-36.770000000000003
639,1850,-73.189999999999998,-36.750000000000000
640,2278,-73.209999999999994,-36.780000000000001
641,2139,-73.209999999999994,-36.770000000000003
642,2333,-73.230000000000004,-42.850000000000001
643,2786,-73.230000000000004,-36.789999999999999
644,2508,-73.239999999999995,-41.799999999999997
645,1354,-73.239999999999995,-41.770000000000003
646,1355,-73.250000000000000,-41.759999999999998
647,2455,-73.250000000000000,-39.170000000000002
648,3107,-73.260000000000005,-45.250000000000000
649,2922,-73.260000000000005,-44.259999999999998
650,1651,-73.260000000000005,-39.460000000000001
651,214,-73.260000000000005,-39.450000000000003
652,2920,-73.269999999999996,-44.229999999999997
653,3196,-73.269999999999996,-42.310000000000002
654,190,-73.269999999999996,-39.450000000000003
655,1353,-73.290000000000006,-41.810000000000002
656,1649,-73.299999999999997,-42.609999999999999
657,2592,-73.329999999999998,-44.810000000000002
658,2332,-73.329999999999998,-43.060000000000002
659,3230,-73.329999999999998,-41.840000000000003
660,2869,-73.349999999999994,-45.359999999999999
661,3231,-73.349999999999994,-41.829999999999998
662,2170,-73.349999999999994,-41.810000000000002
663,3181,-73.349999999999994,-36.609999999999999
664,1844,-73.359999999999999,-42.680000000000000
665,2924,-73.359999999999999,-41.789999999999999
666,3109,-73.359999999999999,-37.109999999999999
667,2421,-73.379999999999995,-44.229999999999997
668,1826,-73.390000000000001,-42.960000000000001
669,3067,-73.390000000000001,-42.140000000000001
670,2351,-73.390000000000001,-39.740000000000002
671,2373,-73.400000000000006,-43.350000000000001
672,2362,-73.400000000000006,-42.469999999999999
673,1256,-73.400000000000006,-39.880000000000003
674,1652,-73.400000000000006,-39.869999999999997
675,3210,-73.400000000000006,-39.850000000000001
676,2348,-73.400000000000006,-39.729999999999997
677,1239,-73.400000000000006,-39.719999999999999
678,1504,-73.409999999999997,-39.890000000000001
679,1815,-73.409999999999997,-39.719999999999999
680,1841,-73.420000000000002,-45.359999999999999
681,2907,-73.430000000000007,-42.930000000000000
682,3089,-73.430000000000007,-42.920000000000002
683,2271,-73.430000000000007,-42.539999999999999
684,2274,-73.439999999999998,-45.189999999999998
685,2355,-73.469999999999999,-43.850000000000001
686,3125,-73.469999999999999,-43.840000000000003
687,2979,-73.469999999999999,-43.469999999999999
688,1825,-73.469999999999999,-41.799999999999997
689,1627,-73.480000000000004,-42.899999999999999
690,518,-73.480000000000004,-42.710000000000001
691,2921,-73.480000000000004,-42.159999999999997
692,3255,-73.480000000000004,-41.810000000000002
693,598,-73.480000000000004,-41.799999999999997
694,2716,-73.489999999999995,-42.920000000000002
695,2974,-73.489999999999995,-41.890000000000001
696,1657,-73.489999999999995,-41.820000000000000
697,34,-73.489999999999995,-41.810000000000002
698,2539,-73.500000000000000,-42.890000000000001
699,1999,-73.500000000000000,-41.820000000000000
700,2184,-73.500000000000000,-41.810000000000002
701,3286,-73.510000000000005,-44.770000000000003
702,1250,-73.510000000000005,-43.479999999999997
703,1190,-73.510000000000005,-41.820000000000000
704,2953,-73.510000000000005,-37.030000000000001
705,1262,-73.519999999999996,-45.149999999999999
706,1832,-73.519999999999996,-42.899999999999999
707,2157,-73.519999999999996,-41.829999999999998
708,360,-73.519999999999996,-41.780000000000001
709,2361,-73.530000000000001,-45.219999999999999
710,2345,-73.530000000000001,-39.920000000000002
711,1853,-73.530000000000001,-39.840000000000003
712,2718,-73.540000000000006,-45.619999999999997
713,2457,-73.540000000000006,-44.890000000000001
714,2725,-73.560000000000002,-42.520000000000003
715,1985,-73.569999999999993,-43.140000000000001
716,1202,-73.569999999999993,-37.149999999999999
717,3078,-73.579999999999998,-43.990000000000002
718,599,-73.579999999999998,-42.909999999999997
719,2203,-73.579999999999998,-41.609999999999999
720,2212,-73.590000000000003,-52.840000000000003
721,2226,-73.590000000000003,-43.560000000000002
722,3001,-73.590000000000003,-43.119999999999997
723,498,-73.590000000000003,-42.920000000000002
724,306,-73.590000000000003,-42.909999999999997
725,1839,-73.590000000000003,-41.619999999999997
726,2967,-73.599999999999994,-42.530000000000001
727,2626,-73.599999999999994,-41.609999999999999
728,3259,-73.609999999999999,-43.049999999999997
729,81,-73.609999999999999,-42.710000000000001
730,3190,-73.609999999999999,-41.820000000000000
731,1227,-73.620000000000005,-45.140000000000001
732,2272,-73.620000000000005,-42.469999999999999
733,3279,-73.620000000000005,-41.829999999999998
734,3048,-73.620000000000005,-39.960000000000001
735,3331,-73.620000000000005,-39.950000000000003
736,2096,-73.629999999999995,-44.180000000000000
737,1659,-73.629999999999995,-43.119999999999997
738,3294,-73.629999999999995,-42.509999999999998
739,2995,-73.629999999999995,-41.829999999999998
740,3209,-73.629999999999995,-41.820000000000000
741,2079,-73.629999999999995,-41.600000000000001
742,1238,-73.640000000000001,-44.479999999999997
743,2756,-73.640000000000001,-41.810000000000002
744,509,-73.640000000000001,-39.960000000000001
745,2987,-73.650000000000006,-43.219999999999999
746,1644,-73.659999999999997,-45.299999999999997
747,2346,-73.659999999999997,-45.210000000000001
748,2930,-73.659999999999997,-42.460000000000001
749,2898,-73.659999999999997,-42.390000000000001
750,2614,-73.659999999999997,-41.590000000000003
751,3000,-73.670000000000002,-43.250000000000000
752,2936,-73.670000000000002,-41.590000000000003
753,3205,-73.680000000000007,-42.469999999999999
754,2610,-73.680000000000007,-41.579999999999998
755,1997,-73.689999999999998,-41.810000000000002
756,2204,-73.700000000000003,-50.939999999999998
757,2593,-73.709999999999994,-41.829999999999998
758,3057,-73.719999999999999,-50.630000000000003
759,2260,-73.719999999999999,-43.899999999999999
760,2173,-73.719999999999999,-40.549999999999997
761,1349,-73.719999999999999,-40.539999999999999
762,2581,-73.730000000000004,-43.130000000000003
763,497,-73.730000000000004,-42.649999999999999
764,2949,-73.730000000000004,-42.579999999999998
765,3212,-73.750000000000000,-45.399999999999999
766,2149,-73.750000000000000,-43.899999999999999
767,2948,-73.750000000000000,-42.479999999999997
768,3085,-73.760000000000005,-43.979999999999997
769,2207,-73.760000000000005,-42.579999999999998
770,3197,-73.760000000000005,-42.539999999999999
771,2906,-73.760000000000005,-42.479999999999997
772,2224,-73.760000000000005,-42.469999999999999
773,2227,-73.760000000000005,-42.439999999999998
774,3084,-73.769999999999996,-44.000000000000000
775,2938,-73.769999999999996,-42.479999999999997
776,1859,-73.780000000000001,-46.420000000000002
777,2367,-73.780000000000001,-44.039999999999999
778,3083,-73.790000000000006,-44.020000000000003
779,3153,-73.790000000000006,-41.880000000000003
780,2909,-73.799999999999997,-44.969999999999999
781,2291,-73.799999999999997,-43.920000000000002
782,2426,-73.799999999999997,-42.539999999999999
783,2225,-73.799999999999997,-41.869999999999997
784,2002,-73.799999999999997,-39.789999999999999
785,2104,-73.810000000000002,-44.250000000000000
786,1854,-73.810000000000002,-39.939999999999998
787,1525,-73.819999999999993,-45.670000000000002
788,2093,-73.819999999999993,-44.240000000000002
789,2595,-73.819999999999993,-43.909999999999997
790,3082,-73.829999999999998,-44.090000000000003
791,2439,-73.829999999999998,-41.859999999999999
792,2113,-73.840000000000003,-40.770000000000003
793,1795,-73.849999999999994,-46.680000000000000
794,2118,-73.849999999999994,-40.750000000000000
795,2256,-73.849999999999994,-40.469999999999999
796,2266,-73.879999999999995,-41.750000000000000
797,1810,-73.890000000000001,-46.520000000000003
798,2391,-73.900000000000006,-44.340000000000003
799,3274,-73.909999999999997,-38.359999999999999
800,2480,-73.920000000000002,-41.880000000000003
801,2450,-73.930000000000007,-38.409999999999997
802,2954,-73.939999999999998,-42.090000000000003
803,2268,-73.939999999999998,-41.840000000000003
804,2609,-73.969999999999999,-49.259999999999998
805,2978,-73.989999999999995,-41.880000000000003
806,3066,-74.019999999999996,-45.009999999999998
807,2793,-74.030000000000001,-45.420000000000002
808,2048,-74.030000000000001,-42.070000000000000
809,3266,-74.030000000000001,-42.020000000000003
810,2959,-74.030000000000001,-41.950000000000003
811,2220,-74.030000000000001,-41.930000000000000
812,1995,-74.040000000000006,-42.109999999999999
813,2981,-74.040000000000006,-41.990000000000002
814,35,-74.040000000000006,-41.930000000000000
815,21,-74.040000000000006,-41.920000000000002
816,2983,-74.040000000000006,-41.899999999999999
817,2168,-74.049999999999997,-51.409999999999997
818,3280,-74.049999999999997,-42.000000000000000
819,3265,-74.049999999999997,-41.990000000000002
820,2891,-74.049999999999997,-41.930000000000000
821,3285,-74.049999999999997,-37.500000000000000
822,2968,-74.060000000000002,-42.100000000000001
823,3081,-74.079999999999998,-44.159999999999997
824,3268,-74.090000000000003,-50.810000000000002
825,3282,-74.099999999999994,-50.799999999999997
826,2197,-74.109999999999999,-51.350000000000001
827,2134,-74.109999999999999,-42.619999999999997
828,187,-74.120000000000005,-42.619999999999997
829,2602,-74.129999999999995,-45.380000000000003
830,2467,-74.150000000000006,-42.200000000000003
831,2669,-74.170000000000002,-45.420000000000002
832,3199,-74.170000000000002,-44.590000000000003
833,2481,-74.170000000000002,-42.530000000000001
834,1521,-74.180000000000007,-45.619999999999997
835,3260,-74.180000000000007,-37.979999999999997
836,3108,-74.200000000000003,-45.490000000000002
837,2594,-74.230000000000004,-44.310000000000002
838,2715,-74.250000000000000,-43.340000000000003
839,3284,-74.329999999999998,-38.299999999999997
840,3261,-74.340000000000003,-38.270000000000003
841,2569,-74.379999999999995,-49.270000000000003
842,1522,-74.400000000000006,-44.899999999999999
843,3055,-74.530000000000001,-45.039999999999999
844,2976,-74.540000000000006,-44.719999999999999
845,3200,-74.560000000000002,-45.820000000000000
846,2599,-74.579999999999998,-45.810000000000002
847,2663,-74.599999999999994,-50.700000000000003
848,1536,-74.750000000000000,-45.810000000000002
849,3037,-75.000000000000000,-47.280000000000001
850,2317,-75.060000000000002,-47.700000000000003
851,3154,-75.230000000000004,-46.820000000000000
852,2169,-75.239999999999995,-51.719999999999999
853,2667,-75.329999999999998,-50.359999999999999
854,3155,-75.329999999999998,-46.719999999999999
855,2665,-75.340000000000003,-50.369999999999997
856,2664,-75.340000000000003,-50.359999999999999
857,2666,-75.349999999999994,-50.359999999999999
858,3201,-75.439999999999998,-46.090000000000003
