FID,Field1,lon,lat,Island
355,356,-90.390000000000001,-1.240000000000000,0.000000000000000
356,357,-90.280000000000001,-0.440000000000000,0.000000000000000
357,358,-90.469999999999999,-0.380000000000000,0.000000000000000
358,359,-90.439999999999998,-0.390000000000000,0.000000000000000
360,361,-90.409999999999997,-0.160000000000000,0.000000000000000
365,366,-90.359999999999999,-0.740000000000000,0.000000000000000
368,369,-90.280000000000001,-0.490000000000000,0.000000000000000
379,380,-90.739999999999995,-0.300000000000000,0.000000000000000
380,381,-90.609999999999999,-0.290000000000000,0.000000000000000
383,384,-89.950000000000003,0.320000000000000,0.000000000000000
386,387,-90.439999999999998,-0.210000000000000,0.000000000000000
388,389,-90.709999999999994,-0.430000000000000,0.000000000000000
389,390,-90.709999999999994,-0.420000000000000,0.000000000000000
391,392,-90.450000000000003,-0.290000000000000,0.000000000000000
392,393,-90.420000000000002,-0.250000000000000,0.000000000000000
394,395,-90.530000000000001,-0.390000000000000,0.000000000000000
397,398,-90.230000000000004,-0.610000000000000,0.000000000000000
412,413,-90.829999999999998,-0.190000000000000,0.000000000000000
413,414,-90.370000000000005,-0.640000000000000,0.000000000000000
414,415,-90.569999999999993,-0.230000000000000,0.000000000000000
417,418,-90.280000000000001,-0.410000000000000,0.000000000000000
423,424,-90.579999999999998,-0.240000000000000,0.000000000000000
425,426,-90.629999999999995,-0.480000000000000,0.000000000000000
431,432,-90.680000000000007,-0.320000000000000,0.000000000000000
433,434,-90.420000000000002,-1.230000000000000,0.000000000000000
443,444,-90.040000000000006,-0.820000000000000,0.000000000000000
444,445,-89.609999999999999,-0.900000000000000,0.000000000000000
445,446,-90.290000000000006,-0.740000000000000,0.000000000000000
446,447,-90.409999999999997,-0.230000000000000,0.000000000000000
447,448,-90.500000000000000,-0.240000000000000,0.000000000000000
448,449,-90.450000000000003,-0.240000000000000,0.000000000000000
449,450,-90.349999999999994,-0.610000000000000,0.000000000000000
451,452,-90.530000000000001,-0.310000000000000,0.000000000000000
452,453,-90.469999999999999,-0.350000000000000,0.000000000000000
453,454,-90.439999999999998,-0.380000000000000,0.000000000000000
454,455,-90.549999999999997,-0.390000000000000,0.000000000000000
455,456,-90.439999999999998,-1.220000000000000,0.000000000000000
456,457,-90.540000000000006,-0.270000000000000,0.000000000000000
457,458,-90.569999999999993,-0.360000000000000,0.000000000000000
458,459,-90.430000000000007,-0.350000000000000,0.000000000000000
464,465,-90.340000000000003,-0.490000000000000,0.000000000000000
469,470,-90.310000000000002,-0.560000000000000,0.000000000000000
470,471,-90.420000000000002,-1.380000000000000,0.000000000000000
471,472,-89.769999999999996,-1.210000000000000,0.000000000000000
479,480,-90.370000000000005,-0.420000000000000,0.000000000000000
480,481,-90.420000000000002,-1.220000000000000,0.000000000000000
482,483,-90.090000000000003,-0.600000000000000,0.000000000000000
483,484,-90.480000000000004,-1.280000000000000,0.000000000000000
484,485,-90.329999999999998,-0.700000000000000,0.000000000000000
490,491,-90.000000000000000,-1.000000000000000,0.000000000000000
494,495,-90.769999999999996,0.160000000000000,0.000000000000000
496,497,-90.469999999999999,-1.230000000000000,0.000000000000000
499,500,-89.799999999999997,-0.860000000000000,0.000000000000000
501,502,-89.459999999999994,-0.760000000000000,0.000000000000000
502,503,-90.170000000000002,-0.580000000000000,0.000000000000000
509,510,-90.319999999999993,-0.670000000000000,0.000000000000000
510,511,-90.290000000000006,-0.640000000000000,0.000000000000000
517,518,-90.439999999999998,-0.230000000000000,0.000000000000000
518,519,-90.540000000000006,-0.290000000000000,0.000000000000000
519,520,-90.579999999999998,-0.270000000000000,0.000000000000000
521,522,-90.349999999999994,-0.580000000000000,0.000000000000000
525,526,-90.540000000000006,-0.430000000000000,0.000000000000000
526,527,-90.549999999999997,-0.440000000000000,0.000000000000000
529,530,-90.269999999999996,-0.420000000000000,0.000000000000000
531,532,-90.430000000000007,-0.390000000000000,0.000000000000000
532,533,-90.840000000000003,-0.290000000000000,0.000000000000000
533,534,-90.500000000000000,-1.390000000000000,0.000000000000000
541,542,-90.519999999999996,-0.350000000000000,0.000000000000000
543,544,-90.829999999999998,-0.200000000000000,0.000000000000000
544,545,-90.400000000000006,-0.210000000000000,0.000000000000000
545,546,-90.290000000000006,-0.470000000000000,0.000000000000000
546,547,-90.420000000000002,-0.390000000000000,0.000000000000000
547,548,-90.829999999999998,-0.320000000000000,0.000000000000000
548,549,-90.340000000000003,-0.600000000000000,0.000000000000000
551,552,-90.569999999999993,-1.310000000000000,0.000000000000000
552,553,-90.299999999999997,-0.740000000000000,0.000000000000000
556,557,-90.489999999999995,-1.320000000000000,0.000000000000000
567,568,-90.579999999999998,-0.320000000000000,0.000000000000000
580,581,-90.680000000000007,-0.600000000000000,0.000000000000000
584,585,-90.709999999999994,-0.410000000000000,0.000000000000000
586,587,-90.329999999999998,-0.480000000000000,0.000000000000000
587,588,-90.280000000000001,-0.460000000000000,0.000000000000000
589,590,-89.599999999999994,-0.940000000000000,0.000000000000000
591,592,-90.409999999999997,-0.770000000000000,0.000000000000000
594,595,-90.340000000000003,-0.760000000000000,0.000000000000000
596,597,-90.540000000000006,-0.600000000000000,0.000000000000000
599,600,-90.629999999999995,-0.420000000000000,0.000000000000000
600,601,-89.739999999999995,-1.370000000000000,0.000000000000000
609,610,-90.239999999999995,-0.520000000000000,0.000000000000000
610,611,-90.430000000000007,-0.370000000000000,0.000000000000000
613,614,-90.469999999999999,-1.290000000000000,0.000000000000000
619,620,-90.579999999999998,-0.290000000000000,0.000000000000000
620,621,-90.510000000000005,-0.260000000000000,0.000000000000000
621,622,-90.400000000000006,-0.200000000000000,0.000000000000000
622,623,-90.540000000000006,-0.200000000000000,0.000000000000000
623,624,-90.370000000000005,-0.610000000000000,0.000000000000000
624,625,-90.049999999999997,-0.910000000000000,0.000000000000000
625,626,-90.299999999999997,-0.670000000000000,0.000000000000000
626,627,-90.620000000000005,-0.630000000000000,0.000000000000000
627,628,-90.560000000000002,-0.790000000000000,0.000000000000000
628,629,-90.269999999999996,-0.650000000000000,0.000000000000000
629,630,-90.519999999999996,-0.360000000000000,0.000000000000000
631,632,-90.000000000000000,-0.770000000000000,0.000000000000000
632,633,-90.189999999999998,-0.530000000000000,0.000000000000000
634,635,-90.430000000000007,-0.640000000000000,0.000000000000000
635,636,-90.540000000000006,-0.240000000000000,0.000000000000000
637,638,-90.459999999999994,-0.350000000000000,0.000000000000000
638,639,-90.530000000000001,-0.270000000000000,0.000000000000000
640,641,-90.450000000000003,-1.310000000000000,0.000000000000000
641,642,-90.579999999999998,-0.390000000000000,0.000000000000000
643,644,-90.409999999999997,-1.380000000000000,0.000000000000000
645,646,-90.650000000000006,-0.270000000000000,0.000000000000000
649,650,-90.450000000000003,-0.390000000000000,0.000000000000000
653,654,-90.459999999999994,-1.310000000000000,0.000000000000000
654,655,-90.590000000000003,-1.350000000000000,0.000000000000000
657,658,-90.659999999999997,-0.840000000000000,0.000000000000000
658,659,-90.689999999999998,-0.830000000000000,0.000000000000000
671,672,-89.530000000000001,-0.910000000000000,0.000000000000000
673,674,-90.349999999999994,-0.620000000000000,0.000000000000000
675,676,-90.909999999999997,-0.330000000000000,0.000000000000000
677,678,-90.430000000000007,-0.380000000000000,0.000000000000000
678,679,-90.700000000000003,-0.410000000000000,0.000000000000000
680,681,-90.340000000000003,-0.630000000000000,0.000000000000000
681,682,-89.609999999999999,-0.930000000000000,0.000000000000000
683,684,-90.530000000000001,-0.360000000000000,0.000000000000000
684,685,-90.540000000000006,-0.210000000000000,0.000000000000000
686,687,-90.530000000000001,-1.280000000000000,0.000000000000000
697,698,-90.709999999999994,0.160000000000000,0.000000000000000
698,699,-90.760000000000005,0.120000000000000,0.000000000000000
701,702,-90.370000000000005,-0.620000000000000,0.000000000000000
703,704,-90.629999999999995,-0.200000000000000,0.000000000000000
704,705,-90.450000000000003,-0.330000000000000,0.000000000000000
707,708,-90.480000000000004,-0.360000000000000,0.000000000000000
708,709,-90.439999999999998,-0.630000000000000,0.000000000000000
709,710,-90.510000000000005,-0.280000000000000,0.000000000000000
711,712,-90.349999999999994,-0.450000000000000,0.000000000000000
712,713,-90.439999999999998,-1.290000000000000,0.000000000000000
713,714,-90.900000000000006,-0.290000000000000,0.000000000000000
714,715,-90.840000000000003,-0.310000000000000,0.000000000000000
715,716,-90.870000000000005,-0.280000000000000,0.000000000000000
717,718,-90.400000000000006,0.340000000000000,0.000000000000000
719,720,-90.359999999999999,-1.230000000000000,0.000000000000000
723,724,-90.269999999999996,-0.450000000000000,0.000000000000000
725,726,-90.689999999999998,-0.460000000000000,0.000000000000000
726,727,-90.480000000000004,-0.300000000000000,0.000000000000000
727,728,-90.549999999999997,-0.670000000000000,0.000000000000000
728,729,-90.420000000000002,-0.280000000000000,0.000000000000000
729,730,-90.780000000000001,-0.300000000000000,0.000000000000000
731,732,-90.560000000000002,-0.520000000000000,0.000000000000000
732,733,-90.500000000000000,-0.270000000000000,0.000000000000000
733,734,-90.439999999999998,-0.290000000000000,0.000000000000000
734,735,-90.400000000000006,-0.330000000000000,0.000000000000000
735,736,-89.650000000000006,-1.120000000000000,0.000000000000000
737,738,-90.540000000000006,-0.280000000000000,0.000000000000000
739,740,-90.540000000000006,-0.940000000000000,0.000000000000000
741,742,-90.549999999999997,-0.250000000000000,0.000000000000000
742,743,-90.450000000000003,-0.320000000000000,0.000000000000000
744,745,-90.439999999999998,-1.260000000000000,0.000000000000000
745,746,-90.719999999999999,-0.230000000000000,0.000000000000000
747,748,-90.409999999999997,-0.290000000000000,0.000000000000000
748,749,-90.599999999999994,-0.300000000000000,0.000000000000000
754,755,-90.439999999999998,-0.370000000000000,0.000000000000000
755,756,-90.290000000000006,-0.430000000000000,0.000000000000000
756,757,-90.450000000000003,-0.220000000000000,0.000000000000000
757,758,-90.530000000000001,-0.350000000000000,0.000000000000000
761,762,-90.519999999999996,-1.350000000000000,0.000000000000000
764,765,-90.420000000000002,-0.330000000000000,0.000000000000000
765,766,-90.409999999999997,-0.350000000000000,0.000000000000000
767,768,-90.560000000000002,-0.910000000000000,0.000000000000000
769,770,-89.459999999999994,-0.790000000000000,0.000000000000000
772,773,-90.569999999999993,-0.380000000000000,0.000000000000000
775,776,-90.519999999999996,-0.410000000000000,0.000000000000000
776,777,-90.849999999999994,-0.240000000000000,0.000000000000000
778,779,-90.439999999999998,-1.310000000000000,0.000000000000000
781,782,-90.579999999999998,-0.330000000000000,0.000000000000000
783,784,-90.450000000000003,-0.210000000000000,0.000000000000000
787,788,-90.459999999999994,-0.910000000000000,0.000000000000000
788,789,-90.409999999999997,-1.280000000000000,0.000000000000000
790,791,-90.519999999999996,-0.230000000000000,0.000000000000000
791,792,-90.430000000000007,-1.240000000000000,0.000000000000000
793,794,-89.780000000000001,-0.260000000000000,0.000000000000000
795,796,-90.560000000000002,-0.210000000000000,0.000000000000000
798,799,-90.349999999999994,-0.720000000000000,0.000000000000000
800,801,-90.579999999999998,-0.450000000000000,0.000000000000000
801,802,-90.549999999999997,-0.270000000000000,0.000000000000000
802,803,-90.519999999999996,-0.260000000000000,0.000000000000000
804,805,-90.560000000000002,-0.230000000000000,0.000000000000000
805,806,-90.840000000000003,-0.200000000000000,0.000000000000000
808,809,-90.420000000000002,-0.510000000000000,0.000000000000000
809,810,-90.469999999999999,-1.350000000000000,0.000000000000000
811,812,-90.599999999999994,-0.960000000000000,0.000000000000000
812,813,-90.319999999999993,-0.560000000000000,0.000000000000000
814,815,-90.469999999999999,-0.280000000000000,0.000000000000000
819,820,-89.540000000000006,-0.830000000000000,0.000000000000000
820,821,-90.879999999999995,-0.210000000000000,0.000000000000000
821,822,-90.519999999999996,-0.220000000000000,0.000000000000000
822,823,-90.560000000000002,-0.310000000000000,0.000000000000000
824,825,-90.430000000000007,-1.270000000000000,0.000000000000000
827,828,-90.409999999999997,-1.270000000000000,0.000000000000000
828,829,-90.459999999999994,-1.350000000000000,0.000000000000000
831,832,-90.260000000000005,-0.450000000000000,0.000000000000000
833,834,-90.329999999999998,-0.760000000000000,0.000000000000000
837,838,-90.700000000000003,-0.250000000000000,0.000000000000000
839,840,-90.640000000000001,-0.210000000000000,0.000000000000000
843,844,-90.840000000000003,-0.210000000000000,0.000000000000000
848,849,-90.379999999999995,-0.340000000000000,0.000000000000000
849,850,-90.370000000000005,-1.000000000000000,0.000000000000000
860,861,-90.280000000000001,-0.750000000000000,0.000000000000000
861,862,-90.120000000000005,-0.950000000000000,0.000000000000000
862,863,-90.349999999999994,-0.650000000000000,0.000000000000000
